Word,tf_pos,tf_neg,score_pos,score_neg,idf
đập,0,1,0,1.0,0.3010299956639812
tan,0,1,0,1.0,0.3010299956639812
xác,0,1,0,1.0,0.3010299956639812
ổncùng,0,1,0,1.0,0.3010299956639812
vị,0,1,0,1.0,0.3010299956639812
sóng,0,5,0,3.321928094887362,0.3010299956639812
vạch,0,1,0,1.0,0.3010299956639812
đêmthua,0,1,0,1.0,0.3010299956639812
đơchạm,0,1,0,1.0,0.3010299956639812
ửng,0,1,0,1.0,0.3010299956639812
tùm,0,1,0,1.0,0.3010299956639812
lum,0,1,0,1.0,0.3010299956639812
xấu,0,1,0,1.0,0.3010299956639812
thì,0,1,0,1.0,0.3010299956639812
xuống,0,1,0,1.0,0.3010299956639812
mạng,0,1,0,1.0,0.3010299956639812
quá,0,2,0,2.0,0.3010299956639812
trời,0,1,0,1.0,0.3010299956639812
mặc,0,1,0,1.0,0.3010299956639812
dù,0,1,0,1.0,0.3010299956639812
chạy,0,1,0,1.0,0.3010299956639812
bằng,0,1,0,1.0,0.3010299956639812
cứ,0,1,0,1.0,0.3010299956639812
vòng,0,2,0,2.0,0.3010299956639812
camara,0,1,0,1.0,0.3010299956639812
ổn,0,1,0,1.0,0.3010299956639812
xài,0,1,0,1.0,0.3010299956639812
ngày,0,1,0,1.0,0.3010299956639812
rất,0,1,0,1.0,0.3010299956639812
thất,0,1,0,1.0,0.3010299956639812
vọng,0,1,0,1.0,0.3010299956639812
tệ,0,1,0,1.0,0.3010299956639812
với,0,2,0,2.0,0.3010299956639812
số,0,1,0,1.0,0.3010299956639812
tiền,0,1,0,1.0,0.3010299956639812
thông,0,2,0,2.0,0.3010299956639812
tả,0,1,0,1.0,0.3010299956639812
trề,0,2,0,2.0,0.3010299956639812
màg,0,2,0,2.0,0.3010299956639812
chấp,0,2,0,2.0,0.3010299956639812
của,0,2,0,2.0,0.3010299956639812
phế,0,1,0,1.0,0.3010299956639812
chấm,0,2,0,2.0,0.3010299956639812
xanh,0,1,0,1.0,0.3010299956639812
tỷ,0,1,0,1.0,0.3010299956639812
lệ,0,1,0,1.0,0.3010299956639812
nghịch,0,1,0,1.0,0.3010299956639812
nửa,0,1,0,1.0,0.3010299956639812
rè,0,1,0,1.0,0.3010299956639812
nổ,0,1,0,1.0,0.3010299956639812
cạch,0,1,0,1.0,0.3010299956639812
miết,0,1,0,1.0,0.3010299956639812
bạn,0,2,0,2.0,0.3010299956639812
sim,0,2,0,2.0,0.3010299956639812
lắng,0,1,0,1.0,0.3010299956639812
ôi,0,1,0,1.0,0.3010299956639812
dựa,0,1,0,1.0,0.3010299956639812
vàng,0,1,0,1.0,0.3010299956639812
khè,0,1,0,1.0,0.3010299956639812
tải,0,1,0,1.0,0.3010299956639812
tẹo,0,1,0,1.0,0.3010299956639812
thường,0,1,0,1.0,0.3010299956639812
tệđiện,0,1,0,1.0,0.3010299956639812
nt,0,1,0,1.0,0.3010299956639812
chử,0,2,0,2.0,0.3010299956639812
a,0,1,0,1.0,0.3010299956639812
nhãy,0,1,0,1.0,0.3010299956639812
bbắt,0,1,0,1.0,0.3010299956639812
4g,0,2,0,2.0,0.3010299956639812
thoát,0,1,0,1.0,0.3010299956639812
màng,0,1,0,1.0,0.3010299956639812
chính,0,1,0,1.0,0.3010299956639812
canh,0,1,0,1.0,0.3010299956639812
run,0,1,0,1.0,0.3010299956639812
than,0,1,0,1.0,0.3010299956639812
dữ,0,1,0,1.0,0.3010299956639812
liệu,0,1,0,1.0,0.3010299956639812
bay,0,1,0,1.0,0.3010299956639812
bây,0,1,0,1.0,0.3010299956639812
khoá,0,1,0,1.0,0.3010299956639812
khiến,0,1,0,1.0,0.3010299956639812
cách,0,1,0,1.0,0.3010299956639812
điện,0,1,0,1.0,0.3010299956639812
thoại,0,1,0,1.0,0.3010299956639812
bắt,0,1,0,1.0,0.3010299956639812
sóng,0,1,0,1.0,0.3010299956639812
cực,0,1,0,1.0,0.3010299956639812
kỳ,0,1,0,1.0,0.3010299956639812
yếu,0,1,0,1.0,0.3010299956639812
hận,0,1,0,1.0,0.3010299956639812
kịp,0,1,0,1.0,0.3010299956639812
hành,0,2,0,2.0,0.3010299956639812
kĩ,0,1,0,1.0,0.3010299956639812
bên,0,1,0,1.0,0.3010299956639812
à,0,1,0,1.0,0.3010299956639812
đem,0,1,0,1.0,0.3010299956639812
chương,0,1,0,1.0,0.3010299956639812
trình,0,1,0,1.0,0.3010299956639812
thiệt,0,1,0,1.0,0.3010299956639812
12-14,0,1,0,1.0,0.3010299956639812
dạng,0,1,0,1.0,0.3010299956639812
gắn,0,1,0,1.0,0.3010299956639812
thẻ,0,1,0,1.0,0.3010299956639812
xạ,0,1,0,1.0,0.3010299956639812
anh,0,1,0,1.0,0.3010299956639812
dứng,0,1,0,1.0,0.3010299956639812
sọc,0,1,0,1.0,0.3010299956639812
mềm,0,1,0,1.0,0.3010299956639812
xá,0,1,0,1.0,0.3010299956639812
trận,0,1,0,1.0,0.3010299956639812
tội,0,1,0,1.0,0.3010299956639812
lung,0,1,0,1.0,0.3010299956639812
buồn,0,1,0,1.0,0.3010299956639812
lui,0,1,0,1.0,0.3010299956639812
mất,0,1,0,1.0,0.3010299956639812
a50,0,1,0,1.0,0.3010299956639812
hếtvân,0,1,0,1.0,0.3010299956639812
đó,0,1,0,1.0,0.3010299956639812
xíu,0,1,0,1.0,0.3010299956639812
nhòe,0,1,0,1.0,0.3010299956639812
phút,0,2,0,2.0,0.3010299956639812
chừng,0,1,0,1.0,0.3010299956639812
ngưng,0,1,0,1.0,0.3010299956639812
hiểu,0,1,0,1.0,0.3010299956639812
dị,0,1,0,1.0,0.3010299956639812
oan,0,1,0,1.0,0.3010299956639812
bà,0,1,0,1.0,0.3010299956639812
cố,0,1,0,1.0,0.3010299956639812
ngay,0,1,0,1.0,0.3010299956639812
